event_time,event_id,session_id,account_id,channel,scenario,amount_deviation,amount_to_median,balance_drain_ratio,unusual_hour,new_recipient,recipient_rarity,recipient_sender_diversity_24h,recipient_first_time_sender_ratio_24h,recipient_inflow_velocity_1h,recipient_rapid_cashout_ratio_1h,recipient_network_coverage,recipient_confirmed_fraud_score,recipient_confirmed_accounts,recipient_watchlist_coverage,new_device,device_rarity,new_sim,new_ip_prefix,new_channel,channel_transition_novelty,cross_channel_events_15m,new_channel_enrollment_24h,app_to_ussd_handoff,cross_channel_device_mismatch,velocity_5m,velocity_1h,failed_auth_24h,recovery_signal_72h,account_hazard_score,risk_window_hours_remaining,impossible_travel,interaction_speed_deviation,typing_cadence_deviation,paste_anomaly,device_handling_deviation,navigation_novelty,day_of_month_deviation,recurring_payment_match,calendar_confidence,call_transfer_overlap,screen_sharing_signal,recipient_edit_anomaly,confirmation_friction,coercion_on_device_score,coercion_evidence_coverage,verified_sim_change,recent_sim_activation,repeat_sim_change,imsi_change,iccid_change,sim_type_change,otp_sim_change_proximity,otp_sim_geo_mismatch,short_previous_sim_tenure,telco_assurance_coverage,evidence_coverage,history_confidence,shared_device_allowed,is_ussd,is_transfer,is_withdrawal,is_agent,agent_customer_diversity_1h,agent_recipient_concentration_24h,agent_first_time_recipient_ratio_24h,agent_failed_auth_ratio_1h,agent_value_velocity_1h,agent_location_mismatch,agent_after_hours,agent_terminal_novelty,agent_confirmed_fraud_score,agent_confirmed_accounts,agent_evidence_coverage,is_takeover
2025-01-10T09:25:00+00:00,evt_ng_acct_00375_0002,session_ng_acct_00375_0002,ng_acct_00375,ussd,legitimate,0.287283,0.085069,0.080858,0.0,0.0,0.5,0.083333,0.0,0.0049,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.279415,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:31:00+00:00,evt_ng_acct_00280_0002,session_ng_acct_00280_0002,ng_acct_00280,ussd,legitimate,0.738889,0.080667,0.095577,0.125,1.0,1.0,1.0,0.818182,0.0121,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:31:00+00:00,evt_ng_acct_00487_0002,session_ng_acct_00487_0002,ng_acct_00487,ussd,legitimate,0.745885,0.169753,0.126728,0.125,1.0,1.0,0.083333,1.0,0.0055,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.279415,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:35:00+00:00,evt_ng_acct_00376_0002,session_ng_acct_00376_0002,ng_acct_00376,ussd,legitimate,0.60123,0.088926,0.078752,0.125,0.0,0.5,0.083333,0.0,0.0106,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014999,0.75,0.777778,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:35:00+00:00,evt_ng_acct_00450_0002,session_ng_acct_00450_0002,ng_acct_00450,app,legitimate,0.013225,0.127016,0.108808,0.0,1.0,1.0,0.083333,1.0,0.0126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:36:00+00:00,evt_ng_acct_00374_0002,session_ng_acct_00374_0002,ng_acct_00374,app,legitimate,0.236254,0.110825,0.1,0.0,0.0,0.5,0.083333,0.0,0.0129,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:39:00+00:00,evt_ng_acct_00524_0002,session_ng_acct_00524_0002,ng_acct_00524,ussd,legitimate,0.415936,0.154459,0.146084,0.125,1.0,1.0,0.083333,1.0,0.0194,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:44:00+00:00,evt_ng_acct_00526_0002,session_ng_acct_00526_0002,ng_acct_00526,app,legitimate,0.47956,0.096226,0.108626,0.0,1.0,1.0,0.083333,1.0,0.0204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:45:00+00:00,evt_ng_acct_00546_0002,session_ng_acct_00546_0002,ng_acct_00546,app,legitimate,0.202347,0.095395,0.111538,0.0,1.0,1.0,0.083333,1.0,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:52:00+00:00,evt_ng_acct_00327_0002,session_ng_acct_00327_0002,ng_acct_00327,ussd,legitimate,0.187359,0.111413,0.077068,0.125,1.0,1.0,0.083333,1.0,0.0041,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:52:00+00:00,evt_ng_acct_00522_0002,session_ng_acct_00522_0002,ng_acct_00522,app,legitimate,0.112415,0.116803,0.123644,0.125,1.0,1.0,0.083333,1.0,0.0114,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:57:00+00:00,evt_ng_acct_00320_0002,session_ng_acct_00320_0002,ng_acct_00320,app,legitimate,0.26747,0.166268,0.153084,0.0,1.0,1.0,0.083333,1.0,0.0139,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T09:59:00+00:00,evt_ng_acct_00345_0002,session_ng_acct_00345_0002,ng_acct_00345,app,legitimate,0.416667,0.15,0.138462,0.0,0.0,0.5,0.083333,0.0,0.0036,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.279415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:10:00+00:00,evt_ng_acct_00502_0002,session_ng_acct_00502_0002,ng_acct_00502,ussd,legitimate,0.045799,0.118545,0.120238,0.0,1.0,1.0,0.083333,1.0,0.0101,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506849,0.75,0.888889,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:11:00+00:00,evt_ng_acct_00409_0002,session_ng_acct_00409_0002,ng_acct_00409,agent,legitimate,0.037472,0.122222,0.119565,0.125,1.0,1.0,0.083333,1.0,0.0066,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.888889,0.279415,0.0,0.0,1.0,0.0,1.0,0.083333,1.0,1.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,1.0,0
2025-01-10T10:15:00+00:00,evt_ng_acct_00556_0002,session_ng_acct_00556_0002,ng_acct_00556,ussd,legitimate,0.148388,0.094101,0.098145,0.0,1.0,1.0,0.083333,1.0,0.0201,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:18:00+00:00,evt_ng_acct_00272_0002,session_ng_acct_00272_0002,ng_acct_00272,ussd,legitimate,0.463505,0.09719,0.10533,0.0,1.0,1.0,1.0,0.9,0.0166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:20:00+00:00,evt_ng_acct_00528_0002,session_ng_acct_00528_0002,ng_acct_00528,ussd,legitimate,0.137396,0.105814,0.11461,0.0,0.0,0.5,0.083333,0.0,0.0091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.279415,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:21:00+00:00,evt_ng_acct_00313_0002,session_ng_acct_00313_0002,ng_acct_00313,ussd,legitimate,0.047634,0.146259,0.102871,0.0,0.0,0.0,0.083333,0.0,0.0086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.666667,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:27:00+00:00,evt_ng_acct_00247_0002,session_ng_acct_00247_0002,ng_acct_00247,ussd,legitimate,0.213589,0.153614,0.119159,0.125,1.0,1.0,0.083333,1.0,0.0102,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:30:00+00:00,evt_ng_acct_00347_0002,session_ng_acct_00347_0002,ng_acct_00347,ussd,legitimate,0.119228,0.102564,0.104439,0.25,1.0,1.0,0.083333,1.0,0.008,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:38:00+00:00,evt_ng_acct_00553_0002,session_ng_acct_00553_0002,ng_acct_00553,ussd,legitimate,0.008647,0.125616,0.142259,0.125,1.0,1.0,0.083333,1.0,0.0204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:45:00+00:00,evt_ng_acct_00304_0002,session_ng_acct_00304_0002,ng_acct_00304,ussd,legitimate,0.388343,0.068452,0.059585,0.25,1.0,1.0,0.083333,1.0,0.0046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.888889,0.279415,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:45:00+00:00,evt_ng_acct_00437_0002,session_ng_acct_00437_0002,ng_acct_00437,app,legitimate,0.421557,0.079268,0.0625,0.0,0.0,0.5,0.083333,0.0,0.0026,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.333333,0.25,0.005307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.279415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:47:00+00:00,evt_ng_acct_00444_0002,session_ng_acct_00444_0002,ng_acct_00444,agent,legitimate,0.077826,0.107143,0.108289,0.0,1.0,1.0,0.083333,1.0,0.0081,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.279415,1.0,0.0,0.0,0.0,1.0,0.083333,0.5,0.5,0.0,0.00405,0.0,0.0,0.0,0.0,0.0,1.0,0
2025-01-10T10:49:00+00:00,evt_ng_acct_00281_0002,session_ng_acct_00281_0002,ng_acct_00281,ussd,legitimate,0.096899,0.130814,0.138889,0.0,0.0,0.5,0.083333,0.0,0.0045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T10:54:00+00:00,evt_ng_acct_00547_0002,session_ng_acct_00547_0002,ng_acct_00547,app,legitimate,0.322165,0.10567,0.110215,0.0,1.0,1.0,0.083333,1.0,0.0041,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.279415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:05:00+00:00,evt_ng_acct_00337_0002,session_ng_acct_00337_0002,ng_acct_00337,agent,legitimate,0.659283,0.164557,0.128713,0.0,0.0,0.0,0.083333,0.0,0.0052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.279415,1.0,0.0,0.0,0.0,1.0,0.083333,1.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,1.0,0
2025-01-10T11:05:00+00:00,evt_ng_acct_00349_0002,session_ng_acct_00349_0002,ng_acct_00349,app,legitimate,0.467687,0.096939,0.088785,0.25,0.0,0.5,0.083333,0.0,0.0038,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:05:00+00:00,evt_ng_acct_00572_0002,session_ng_acct_00572_0002,ng_acct_00572,ussd,legitimate,0.529957,0.083832,0.084168,0.125,0.0,0.5,0.083333,0.0,0.0168,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:11:00+00:00,evt_ng_acct_00312_0002,session_ng_acct_00312_0002,ng_acct_00312,ussd,legitimate,0.063131,0.128788,0.089947,0.0,1.0,1.0,0.083333,1.0,0.0068,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.888889,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:11:00+00:00,evt_ng_acct_00403_0002,session_ng_acct_00403_0002,ng_acct_00403,ussd,legitimate,0.562076,0.083678,0.087662,0.0,0.0,0.5,0.083333,0.0,0.0081,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:16:00+00:00,evt_ng_acct_00539_0002,session_ng_acct_00539_0002,ng_acct_00539,app,legitimate,0.487132,0.174242,0.139676,0.125,0.0,0.5,0.083333,0.0,0.0069,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.279415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:19:00+00:00,evt_ng_acct_00594_0002,session_ng_acct_00594_0002,ng_acct_00594,ussd,legitimate,0.0,0.125,0.108466,0.125,0.0,0.5,0.083333,0.0,0.0041,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.279415,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:20:00+00:00,evt_ng_acct_00325_0002,session_ng_acct_00325_0002,ng_acct_00325,ussd,legitimate,0.50291,0.215812,0.157321,0.0,0.0,0.5,1.0,0.785714,0.0101,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-10T11:28:00+00:00,evt_ng_acct_00470_0002,session_ng_acct_00470_0002,ng_acct_00470,ussd,legitimate,0.085435,0.106589,0.092359,0.0,1.0,1.0,0.083333,1.0,0.022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279415,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.666667,0.279415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
